dataset,sequence_identity,num_clusters,sample,assembler,coverage,read_type
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.94,400,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.93,389,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.92,384,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.91,383,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.9,379,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.8,356,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.7,324,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.6,281,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_BRIDGER,0.5,206,Fold01,BRIDGER,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,1,314,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.99,279,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.98,274,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.97,270,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.96,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.95,268,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.94,267,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.93,266,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.92,265,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.91,264,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.9,262,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.8,251,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
Fold01_200x_PE_samples_CSTONE,0.7,231,Fold01,CSTONE,200,PE
